** CONVERTED FROM C:\Users\Anna_vidi\Desktop\Null-cue gaze bias experiment\data\61_96.edf using edfapi 4.1 Win32 Jun 19 2020 on Fri Apr 14 12:26:46 2023
** DATE: Fri Apr 14 06:23:17 2023
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v5.15 Jan 24 2018
** CAMERA: Eyelink GL Version 1.2 Sensor=AH7
** SERIAL NUMBER: CLG-BAE27
** CAMERA_CONFIG: BAE27200.SCD
**

MSG	4862265 DISPLAY_COORDS 0 0 1920 1080
MSG	4881589 RECCFG CR 1000 2 1 R
MSG	4881589 ELCLCFG BTABLER
MSG	4881589 GAZE_COORDS 0.00 0.00 2559.00 1439.00
MSG	4881589 THRESHOLDS R 93 230
MSG	4881589 ELCL_WINDOW_SIZES 176 188 0 0
MSG	4881589 CAMERA_LENS_FOCAL_LENGTH 38.00 
MSG	4881589 ELCL_PROC CENTROID (3)
MSG	4881589 ELCL_PCR_PARAM 5 3.0
START	4881590 	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	2
SAMPLES	GAZE	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	2	INPUT
MSG	4881590 !MODE RECORD CR 1000 2 1 R
4881590	   .	   .	    0.0	32768.0	...
SSACC R  4881591
SBLINK R 4881591
4881591	   .	   .	    0.0	32768.0	...
4881592	   .	   .	    0.0	32768.0	...
4881593	   .	   .	    0.0	32768.0	...
4881594	   .	   .	    0.0	32768.0	...
4881595	   .	   .	    0.0	32768.0	...
4881596	   .	   .	    0.0	32768.0	...
4881597	   .	   .	    0.0	32768.0	...
4881598	   .	   .	    0.0	32768.0	...
4881599	   .	   .	    0.0	32768.0	...
4881600	   .	   .	    0.0	32768.0	...
4881601	   .	   .	    0.0	32768.0	...
4881602	   .	   .	    0.0	32768.0	...
4881603	   .	   .	    0.0	32768.0	...
4881604	   .	   .	    0.0	32768.0	...
4881605	   .	   .	    0.0	32768.0	...
4881606	   .	   .	    0.0	32768.0	...
4881607	   .	   .	    0.0	32768.0	...
4881608	   .	   .	    0.0	32768.0	...
4881609	   .	   .	    0.0	32768.0	...
4881610	   .	   .	    0.0	32768.0	...
4881611	   .	   .	    0.0	32768.0	...
4881612	   .	   .	    0.0	32768.0	...
4881613	   .	   .	    0.0	32768.0	...
4881614	   .	   .	    0.0	32768.0	...
4881615	   .	   .	    0.0	32768.0	...
4881616	   .	   .	    0.0	32768.0	...
4881617	   .	   .	    0.0	32768.0	...
4881618	   .	   .	    0.0	32768.0	...
4881619	   .	   .	    0.0	32768.0	...
4881620	   .	   .	    0.0	32768.0	...
4881621	   .	   .	    0.0	32768.0	...
4881622	   .	   .	    0.0	32768.0	...
4881623	   .	   .	    0.0	32768.0	...
4881624	   .	   .	    0.0	32768.0	...
4881625	   .	   .	    0.0	32768.0	...
4881626	   .	   .	    0.0	32768.0	...
4881627	   .	   .	    0.0	32768.0	...
4881628	   .	   .	    0.0	32768.0	...
4881629	   .	   .	    0.0	32768.0	...
4881630	   .	   .	    0.0	32768.0	...
4881631	   .	   .	    0.0	32768.0	...
4881632	   .	   .	    0.0	32768.0	...
4881633	   .	   .	    0.0	32768.0	...
4881634	   .	   .	    0.0	32768.0	...
4881635	   .	   .	    0.0	32768.0	...
4881636	   .	   .	    0.0	32768.0	...
4881637	   .	   .	    0.0	32768.0	...
4881638	   .	   .	    0.0	32768.0	...
4881639	   .	   .	    0.0	32768.0	...
4881640	   .	   .	    0.0	32768.0	...
4881641	   .	   .	    0.0	32768.0	...
4881642	   .	   .	    0.0	32768.0	...
4881643	   .	   .	    0.0	32768.0	...
4881644	   .	   .	    0.0	32768.0	...
4881645	   .	   .	    0.0	32768.0	...
4881646	   .	   .	    0.0	32768.0	...
4881647	   .	   .	    0.0	32768.0	...
4881648	   .	   .	    0.0	32768.0	...
4881649	   .	   .	    0.0	32768.0	...
4881650	   .	   .	    0.0	32768.0	...
4881651	   .	   .	    0.0	32768.0	...
4881652	   .	   .	    0.0	32768.0	...
4881653	   .	   .	    0.0	32768.0	...
4881654	   .	   .	    0.0	32768.0	...
4881655	   .	   .	    0.0	32768.0	...
4881656	   .	   .	    0.0	32768.0	...
4881657	   .	   .	    0.0	32768.0	...
4881658	   .	   .	    0.0	32768.0	...
4881659	   .	   .	    0.0	32768.0	...
4881660	   .	   .	    0.0	32768.0	...
4881661	   .	   .	    0.0	32768.0	...
4881662	   .	   .	    0.0	32768.0	...
4881663	   .	   .	    0.0	32768.0	...
4881664	   .	   .	    0.0	32768.0	...
4881665	   .	   .	    0.0	32768.0	...
4881666	   .	   .	    0.0	32768.0	...
4881667	   .	   .	    0.0	32768.0	...
4881668	   .	   .	    0.0	32768.0	...
4881669	   .	   .	    0.0	32768.0	...
4881670	   .	   .	    0.0	32768.0	...
4881671	   .	   .	    0.0	32768.0	...
4881672	   .	   .	    0.0	32768.0	...
4881673	   .	   .	    0.0	32768.0	...
4881674	   .	   .	    0.0	32768.0	...
4881675	   .	   .	    0.0	32768.0	...
4881676	   .	   .	    0.0	32768.0	...
4881677	   .	   .	    0.0	32768.0	...
4881678	   .	   .	    0.0	32768.0	...
4881679	   .	   .	    0.0	32768.0	...
4881680	   .	   .	    0.0	32768.0	...
4881681	   .	   .	    0.0	32768.0	...
4881682	   .	   .	    0.0	32768.0	...
4881683	   .	   .	    0.0	32768.0	...
4881684	   .	   .	    0.0	32768.0	...
4881685	   .	   .	    0.0	32768.0	...
4881686	   .	   .	    0.0	32768.0	...
4881687	   .	   .	    0.0	32768.0	...
4881688	   .	   .	    0.0	32768.0	...
4881689	   .	   .	    0.0	32768.0	...
4881690	   .	   .	    0.0	32768.0	...
4881691	   .	   .	    0.0	32768.0	...
4881692	   .	   .	    0.0	32768.0	...
4881693	   .	   .	    0.0	32768.0	...
4881694	   .	   .	    0.0	32768.0	...
4881695	   .	   .	    0.0	32768.0	...
4881696	   .	   .	    0.0	32768.0	...
4881697	   .	   .	    0.0	32768.0	...
4881698	   .	   .	    0.0	32768.0	...
4881699	   .	   .	    0.0	32768.0	...
4881700	   .	   .	    0.0	32768.0	...
4881701	   .	   .	    0.0	32768.0	...
4881702	   .	   .	    0.0	32768.0	...
4881703	   .	   .	    0.0	32768.0	...
4881704	   .	   .	    0.0	32768.0	...
4881705	   .	   .	    0.0	32768.0	...
4881706	   .	   .	    0.0	32768.0	...
4881707	   .	   .	    0.0	32768.0	...
4881708	   .	   .	    0.0	32768.0	...
4881709	   .	   .	    0.0	32768.0	...
4881710	   .	   .	    0.0	32768.0	...
4881711	   .	   .	    0.0	32768.0	...
4881712	   .	   .	    0.0	32768.0	...
4881713	   .	   .	    0.0	32768.0	...
4881714	   .	   .	    0.0	32768.0	...
4881715	   .	   .	    0.0	32768.0	...
4881716	   .	   .	    0.0	32768.0	...
4881717	   .	   .	    0.0	32768.0	...
4881718	   .	   .	    0.0	32768.0	...
4881719	   .	   .	    0.0	32768.0	...
4881720	   .	   .	    0.0	32768.0	...
4881721	   .	   .	    0.0	32768.0	...
4881722	   .	   .	    0.0	32768.0	...
4881723	   .	   .	    0.0	32768.0	...
